doc,kind,title,line_start,line_end,scripts,hash,last_changed
tfpt_3_e8_audit_bootstrap,section,The celestial and twistor continuum route,1145,2098,v180_clock_is_mobius.py;v492_celestial_z4_orbifold.py;v493_celestial_wp2_clock_deformation.py;v495_celestial_wp3_gs_alignment.py;v496_celestial_wp4_character_shadow.py;v497_celestial_wp5a_null_ideal.py;v498_celestial_wp5b_singular_vector.py;v500_celestial_wp5c_gns_limit_state.py;v501_celestial_wp5d_two_interval_index.py;v502_celestial_wp5e_prefactor_level.py;v503_qgeo_emergence_light.py;v504_celestial_wp5d_klm_completeness.py;v505_celestial_wp5e_beta_equivariant_ledger.py;v506_seam_clock_rigidity.py;v507_seam_bit_origin.py;v508_celestial_wp5e_gamma_pairing.py;v509_celestial_wp5e_eps2_level_from_flux.py;v510_seam_bit_freedom.py;v511_celestial_wp5e_delta2_tensor_ledger.py;v512_seam_tau_flag.py;v513_celestial_dterm_nonderivation.py;v514_celestial_wp5e_eps1_axion_slot.py;v515_celestial_wp5e_m1_omega_n.py;v516_celestial_wp5e_m2_twisted_ks_measure.py;v517_celestial_wp5e_m3_a0_uplift.py;v518_celestial_wp5e_delta1_derived_kill.py;v519_woit_theta_rp_free.py;v520_celestial_wp5e_measure_decision.py;v521_seam_bit_rp_blind.py;v522_woit_beta1_gso_gauge.py;v523_celestial_wp5e_wm_derived.py;v524_woit_beta2_os_quotient.py;v525_seam_bit_twist_blind.py;v526_seam_thermal_kms_nariai_bridge.py;v527_seam_clock_silver_spectrum.py;v528_seam_bit_twist_class_definition.py;v529_seam_interacting_toy_fk.py,94f951d83a79,2026-07-23
tfpt_3_e8_audit_bootstrap,section,"Honest status: bootstrap, not creation from nothing",2099,2137,v108_pascal_ladder.py,8a9d20e27d27,2026-07-22
tfpt_3_e8_audit_bootstrap,section,The honest open-items list,2138,2206,v9_neutrino_texture.py,954950bd8ee0,2026-06-24
tfpt_3_e8_audit_bootstrap,section,The $E_8$-slice scan: results (honest hit / miss),2207,2256,,9bb6cf827ee4,2026-06-12
tfpt_3_e8_audit_bootstrap,section,Following the $SU(9)$ lead: cross-slice consistency,2257,2294,,6527de5ba23c,2026-06-12
tfpt_3_e8_audit_bootstrap,section,Appendix: computational verification,2295,2310,v1_e8_glue.py;v4_flavor_matrix.py;v5_e8_cascade.py;v6_bootstrap.py,b08c71e486fc,2026-06-12
tfpt_4_frontier,front,(front matter),1,119,v187_ftransfer_laws.py;v188_frontier_wording_guard.py;v213_ftransfer_functor.py;v35_quark_qcd_boundary.py;v397_external_clock_probe.py;v402_ftransfer_suite.py,d8b478386e89,2026-06-24
tfpt_4_frontier,section,Baryon asymmetry $\eta_B$ --- a downstream readout from the closed $\Omega_b h^2$,120,211,v169_etaB_boltzmann_interface.py;v184_etaB_anchored_boltzmann.py;v212_leptogenesis_decuple.py,9496ae6a9fea,2026-06-17
tfpt_4_frontier,section,Proton/electron ratio $m_p/m_e$ --- a cross-sector ratio,212,272,v159_pyrate_gauge_crosscheck.py;v164_qcd_scale.py;v262_fqcd_mp_me.py;v339_firstprinciples_boundary.py;v79_review_identities.py,388138957dfb,2026-06-22
tfpt_4_frontier,section,The Higgs quartic --- near-criticality from the free seam,273,311,v158_fixed_point_stable.py;v159_pyrate_gauge_crosscheck.py;v164_qcd_scale.py;v166_higgs_free_seam.py,7f638e3bebef,2026-06-13
tfpt_4_frontier,section,"The Koide relation --- near $2/3$, computed exactly",312,465,v183_koide_f_corner_transfer.py;v25_frontier_conjectures.py;v37_plucker_anchor.py;v420_fpole_qed_running.py;v82_koide_attractor_splitting.py;v93_koide_relaxation_toy.py;v99_koide_flow_time.py,c78c6f17e987,2026-06-25
tfpt_4_frontier,section,"Dark matter --- the candidate is fixed, the scale is pending",466,591,v185_axion_relic_solver.py;v211_axion_spine_angle.py;v25_frontier_conjectures.py;v429_axion_pentagon_phi.py;v430_other_side_reverse_audit.py,dcafd579e0d1,2026-07-10
tfpt_4_frontier,section,The muon anomalous magnetic moment --- a seam vertex readout,592,616,v204_muon_seam_g2.py;v51_boundary_half_step.py,fa4b8d3cdd1a,2026-06-15
tfpt_4_frontier,section,Full quantum gravity --- induced from the boundary kernel,617,892,v113_quasifree_kernel.py;v152_norm_is_anchor.py;v165_premise_a_closure.py;v177_seam_marking_kernel.py;v205_xi_threequarter.py;v206_h0_lambda_branch.py;v207_asymptotic_safety.py;v210_mark_local_dtn.py;v255_spectral_action_expansion.py;v259_modular_cutoff_kappa.py;v274_scale_overdetermination.py;v275_qgamb_roadmap.py;v277_seam_calderon_e8_match.py;v281_holomorphy_modular_data.py;v283_live_killtest_scorecard.py;v337_decoupling_theorem.py;v358_grav_entropy_equilibrium.py;v359_grav_nonlinear_einstein.py;v360_grav_gap_corrections.py;v361_grav_backreaction.py;v36_spectral_action_g2.py;v423_no_ambient_dependency.py;v60_lambda_metrology_branch.py,6931512e5c9c,2026-07-23
tfpt_4_frontier,section,Summary,893,949,v371_ftransfer_pole.py;v372_ftransfer_boltzmann.py;v373_ftransfer_relic.py;v374_ftransfer_qcd.py;v386_grav_amplitude.py;v389_grav_loop_finiteness.py;v400_grav_nonlocal_action.py,c0bc3591e81c,2026-07-10
tfpt_4_frontier,section,Appendix: computational verification,950,965,v28_gravity_fR.py;v36_spectral_action_g2.py;v7_gravity_cosmo.py,435494367e01,2026-06-25
tfpt_5_redteam,front,(front matter),1,81,,6176bd571cf4,2026-07-23
tfpt_5_redteam,section,Method,82,97,,0a16de6f1fa8,2026-07-23
tfpt_5_redteam,section,Target A --- the $(E8)_1$ boundary-net identification,98,123,,a2a8182c2254,2026-06-12
tfpt_5_redteam,section,Target B --- carrier rank / the Pascal condition,124,143,,3d7d3d087f33,2026-06-12
tfpt_5_redteam,section,Target C --- $k=\cthree/2$ and the seam-area coefficient,144,166,,9a96b0bd27c8,2026-06-12
tfpt_5_redteam,section,Target D --- $U_{\mathrm{point}}\to\vgeo$,167,186,,97cb4a7ed0bf,2026-06-12
tfpt_5_redteam,section,Target E --- $\vgeo$ as the unique dimensional floor,187,207,,b7454d7d4217,2026-06-12
tfpt_5_redteam,section,Target F --- the perturbative 4D-QFT $+$ scale round (v269--v275),208,286,v304_idg_nonlocal_ghost.py;v370_grav_spin2_unitarity.py;v380_grav_kms_hessian.py;v385_uvbranch_killtest.py,0be253919300,2026-07-14
tfpt_5_redteam,section,Target G --- the alignment bit and the interacting seam (the first shot that lands),287,343,v521_seam_bit_rp_blind.py;v525_seam_bit_twist_blind.py;v528_seam_bit_twist_class_definition.py;v529_seam_interacting_toy_fk.py,fd795d46876d,2026-07-22
tfpt_5_redteam,section,Outcome,344,670,v100_numerology_null_mc.py;v154_simple_current_theorem.py;v182_reviewer_residual_map.py;v219_icosahedral_mckay.py;v220_cp_hexagonal_modulus.py;v225_dual_normal_frame.py;v227_degree_exponent_channel_split.py;v231_cp_mu6_phases.py;v233_cp_triality_phase.py;v305_witness_independence.py;v306_seed_crossval.py;v320_galois_cp_relation.py;v354_e8_reverse_audit.py;v355_e8_unmapped_bandwidth.py;v375_observatory_registry.py;v429_axion_pentagon_phi.py;v430_other_side_reverse_audit.py;v431_e8_degree_ladder.py;v437_e8_degree_joint.py;v444_seam_edge_scaling.py;v445_seam_rigidity_forcing.py;v446_seam_clock_invariance.py;v447_seam_edge_chern.py;v448_seam_edge_fourpoint.py;v449_seam_mmst_uniform.py;v450_seam_edge_entanglement.py;v451_seam_edge_cardy_tower.py;v452_seam_e8_modular.py;v453_seam_mu4_from_marks.py;v465_seed_crosssector_joint.py;v466_seed_leptonmass_channel.py;v469_seam_crossedproduct_route.py;v66_e8_casimir_degrees.py;v83_e8net_holomorphic_uniqueness.py;v86_nstar_reheating.py;v87_bulk_uniqueness_reduction.py;v88_cp_phase_audit.py;v89_carrier_index_lemma.py;v92_glue_uniqueness.py;v99_koide_flow_time.py,eb00cca76727,2026-07-23
tfpt_horizon_readouts,front,(front matter),1,98,v526_seam_thermal_kms_nariai_bridge.py,50c90976f69a,2026-07-23
tfpt_horizon_readouts,section,The seam constant is the universal horizon temperature factor,99,108,v8_horizon.py,5a3f38cb2349,2026-06-12
tfpt_horizon_readouts,section,Schwarzschild thermodynamics in four $\cthree$-lines,109,157,v198_modular_commutator_reduction.py;v208_bh_thermodynamics.py;v28_gravity_fR.py;v526_seam_thermal_kms_nariai_bridge.py,147041e9dc62,2026-07-23
tfpt_horizon_readouts,section,Page time and scrambling,158,187,v221_seam_qecc.py;v54_seam_horizon_keystones.py,939ed88ba0c3,2026-06-17
tfpt_horizon_readouts,section,De Sitter and the Nariai bound from the $\Lambda$ closure,188,203,,526df4bfe631,2026-06-12
tfpt_horizon_readouts,section,The maximal black hole is the anchor: SdS in seam units,204,660,v101_horizon_anchor.py;v102_seam_orientation.py;v103_trisection_normal_form.py;v104_nariai_clock.py;v107_quantum_clock_target.py;v124_resummed_clock.py;v126_clock_wall_bridge.py;v127_ring_resummation.py;v128_graded_hull.py;v129_entropy_power_law.py;v130_born_square.py;v131_measure_is_area.py;v132_detratio_anomaly.py;v133_zeta_budget.py;v134_dual_anchor.py;v138_vw_firewall.py;v144_detratio_family.py;v147_clock_gaussian.py;v190_nariai_entropy_bound.py;v191_universal_branch_line.py;v209_bh_regular_core.py;v54_seam_horizon_keystones.py;v56_unique_attractor.py,6804e5c14ad3,2026-06-24
tfpt_horizon_readouts,section,"Turnaround radius, gravitational waves, light",661,684,,5462b90a34b1,2026-06-12
tfpt_horizon_readouts,section,The local sibling: an EHT achromatic polarization intercept,685,711,v203_eht_achromatic.py,1ef3477fbcdb,2026-06-14
tfpt_horizon_readouts,section,Search targets (not claims),712,771,,8945dc960221,2026-07-20
tfpt_horizon_readouts,section,Appendix: computational verification,772,783,v8_horizon.py,abf9b76e25f0,2026-06-25
tfpt_research_contracts,front,(front matter),1,157,v113_quasifree_kernel.py;v224_diamond_ftransfer_path.py;v384_residual_certification.py;v394_coxeter_atoms.py;v409_coxeter_prime2_lemma.py,d39820e04942,2026-07-23
tfpt_research_contracts,section,Research Contract 1 --- $(U_{\mathrm{wall}})$,158,2223,v114_torsion_delta.py;v115_anchor_residue.py;v116_resonance_uniqueness.py;v117_monodromy_weyl_a3.py;v118_hexagon_family_dictionary.py;v119_review_validation_2.py;v120_address_table.py;v121_address_pinning.py;v122_margin_theorem.py;v134_dual_anchor.py;v135_det_surface.py;v136_dual_normal_selector.py;v139_selector_triangle.py;v142_frame_integrality.py;v145_pairing_atoms.py;v149_cusp_normal.py;v168_qgeo_rigidity.py;v176_seam_collar_realisation.py;v177_seam_marking_kernel.py;v178_marks_kernel_attempt.py;v179_conformal_realisation.py;v180_clock_is_mobius.py;v181_clock_is_conformal_symmetry.py;v192_qgeo_energy_clock.py;v193_qgeo_energy_commutator.py;v194_raw_seam_dtn_rp.py;v195_marks_lefschetz_character.py;v196_seam_energy_functional.py;v198_modular_commutator_reduction.py;v199_seam_state_invariance.py;v200_seam_variational_scan.py;v201_seam_subprincipal_marks.py;v210_mark_local_dtn.py;v214_seam_pillowcase.py;v215_seam_deck_killtest.py;v216_marks_gauss_bonnet.py;v217_marks_emergence_scan.py;v228_rr_index_gate.py;v234_seam_holomorphy_selection.py;v235_seam_chern_simons.py;v237_seam_sre_closure.py;v238_modular_lindblad_dynamics.py;v239_kms_thermal_time.py;v240_gns_os_reconstruction.py;v241_dhr_sectors.py;v242_spin_statistics_modular.py;v243_haag_ruelle_braiding.py;v244_spectral_action_contract.py;v245_spectral_matter_content.py;v246_unification_data_crosscheck.py;v247_e8_branching_no126.py;v248_ps_algebra.py;v249_ps_unification.py;v250_dirac_triple_contract.py;v251_first_order_sigma.py;v252_full_finite_triple.py;v253_kappa_scalaron_ps.py;v254_inner_fluctuations.py;v255_spectral_action_expansion.py;v256_orientability_poincare.py;v257_quasiorient_modpd.py;v258_dirac_covariance_induction.py;v259_modular_cutoff_kappa.py;v260_k3_kummer_unification.py;v261_modular_spectral_closure.py;v264_raw_seam_marklocal.py;v265_qft4d_fork_freeze.py;v266_ps_threshold_proton.py;v267_qgeo_rigidity_minimal_axiom.py;v269_spert_paqft_skeleton.py;v271_eg_oneloop_quartic.py;v273_eg_gauge_running.py;v276_qgeo_flat_closes_commutator.py;v278_lsz_bridge_unitarity.py;v279_qgeo_obligation_lemma.py;v280_pillowcase_steklov.py;v282_e8_tau_i_unification.py;v284_route_i_rp_uniqueness.py;v285_route_ii_seam_condensation.py;v286_seam_equivalence_contract.py;v287_free_rp_bulk_to_holomorphic_boundary.py;v288_full_l2_subprincipal_z4.py;v289_marklocal_raw.py;v290_z4_smooth_curvature_adversary.py;v291_flataway_contract.py;v292_flataway_heat_reduction.py;v293_flataway_spectral_hessian.py;v294_flataway_rp_energy.py;v295_flataway_a2_exact.py;v296_flataway_a2_closed.py;v297_route_a_literature_stack.py;v29_research_contract_certs.py;v300_flataway_rigid.py;v301_route_a_invertible.py;v302_seam_gap.py;v308_seam_equiv_chain.py;v309_modular_bedrock.py;v30_d4_character_variety.py;v310_carrier_sm_anomaly.py;v311_gap_decoupled_measure.py;v31_R_dictionary.py;v32_rh_splitting.py;v33_explicit_flat_bundle.py;v34_h2_bridge_attempt.py;v356_continuum_mmst_applicability.py;v366_mmst_seam_collar.py;v367_seam_s3_lattice.py;v368_seam_s3_inflow.py;v376_seam_s3_centralcharge.py;v377_seam_s3_e8character.py;v378_seam_s3_modular.py;v379_seam_s3_rp.py;v38_uwall_killswitch.py;v392_seam_s3_scalinglimit.py;v398_seam_state_rigidity.py;v399_gravity_complete.py;v39_uwall_selectors.py;v401_metrology_closure.py;v40_harmonic_metric.py;v41_leg_assignment.py;v424_seam_lto_rp_reduction.py;v426_seam_lto_rp_kms.py;v42_exterior_leg.py;v438_seam_hsmi_borchers.py;v439_seam_lieb_robinson.py;v43_exterior_bridge.py;v440_seam_lto_rp_beta.py;v441_seam_applicability_ledger.py;v442_seam_rigidity_uniform.py;v443_seam_e8_discriminator.py;v444_seam_edge_scaling.py;v445_seam_rigidity_forcing.py;v446_seam_clock_invariance.py;v447_seam_edge_chern.py;v448_seam_edge_fourpoint.py;v449_seam_mmst_uniform.py;v44_carrier_exterior.py;v450_seam_edge_entanglement.py;v451_seam_edge_cardy_tower.py;v452_seam_e8_modular.py;v453_seam_mu4_from_marks.py;v454_seam_edge_virasoro.py;v455_seam_bw_uniform.py;v456_seam_chirality_from_c3.py;v457_seam_character_killtest.py;v458_seam_mmst_citation_audit.py;v459_seam_lattice_voa_route.py;v45_family_exterior.py;v460_seam_s3_lto.py;v461_seam_strict_locality.py;v462_seam_spinor_continuum.py;v463_seam_c8_holomorphic_uniqueness.py;v464_seam_oneparticle_rigidity.py;v469_seam_crossedproduct_route.py;v480_multilocal_four_interval.py;v489_seam_modular_commutator.py;v490_seam_parity_census.py;v49_readout_rigidity.py;v503_qgeo_emergence_light.py;v506_seam_clock_rigidity.py;v507_seam_bit_origin.py;v510_seam_bit_freedom.py;v512_seam_tau_flag.py;v521_seam_bit_rp_blind.py;v525_seam_bit_twist_blind.py;v528_seam_bit_twist_class_definition.py;v529_seam_interacting_toy_fk.py;v71_simple_r_bridge.py;v75_upoint_to_vgeo.py,5021eb42d534,2026-07-23
tfpt_research_contracts,section,Research Contract 2 --- $(G_{\mathrm{metric}})$,2224,2877,v125_glue_qsystem.py;v128_graded_hull.py;v143_graded_frobenius.py;v148_fock_census.py;v150_replica_eh_model.py;v151_bfk_split.py;v153_no_unit_theorem.py;v154_simple_current_theorem.py;v155_quasifree_boundary.py;v156_seam_net_construction.py;v157_rigid_fixed_point.py;v158_fixed_point_stable.py;v160_seam_gaussianity_from_pf.py;v161_one_particle_reduction.py;v162_seam_transport_identification.py;v165_premise_a_closure.py;v171_os_moment_cluster.py;v175_net_existence_full_cone.py;v28_gravity_fR.py;v29_research_contract_certs.py;v358_grav_entropy_equilibrium.py;v359_grav_nonlinear_einstein.py;v364_vgeo_sharpen.py;v365_qg_oneloop_saddle.py;v369_qgamb_redundancy.py;v36_spectral_action_g2.py;v473_entropic_action_bridge.py;v474_entropic_hodge_carrier.py;v475_entropic_scalaron_gate.py;v476_entropic_compression_toy.py;v477_entropic_scaleflow.py;v478_entropic_continuum_legs.py;v59_area_law_evidence.py;v76_gmetric_reduction.py;v77_e8_conformal_net.py,3cd69e059ee5,2026-07-14
tfpt_research_contracts,section,Research Contract --- \texttt{CELEST.SEAM.01} (the celestial and twistor continuum route),2878,4100,v492_celestial_z4_orbifold.py;v493_celestial_wp2_clock_deformation.py;v495_celestial_wp3_gs_alignment.py;v496_celestial_wp4_character_shadow.py;v497_celestial_wp5a_null_ideal.py;v498_celestial_wp5b_singular_vector.py;v500_celestial_wp5c_gns_limit_state.py;v501_celestial_wp5d_two_interval_index.py;v502_celestial_wp5e_prefactor_level.py;v504_celestial_wp5d_klm_completeness.py;v505_celestial_wp5e_beta_equivariant_ledger.py;v506_seam_clock_rigidity.py;v507_seam_bit_origin.py;v508_celestial_wp5e_gamma_pairing.py;v509_celestial_wp5e_eps2_level_from_flux.py;v511_celestial_wp5e_delta2_tensor_ledger.py;v513_celestial_dterm_nonderivation.py;v514_celestial_wp5e_eps1_axion_slot.py;v515_celestial_wp5e_m1_omega_n.py;v516_celestial_wp5e_m2_twisted_ks_measure.py;v517_celestial_wp5e_m3_a0_uplift.py;v518_celestial_wp5e_delta1_derived_kill.py;v520_celestial_wp5e_measure_decision.py;v523_celestial_wp5e_wm_derived.py,cae340ed0ee3,2026-07-23
tfpt_research_contracts,section,Research Contract --- \texttt{WOIT.OS.TWISTOR.01} (the Osterwalder--Schrader twistor bridge),4101,4328,v519_woit_theta_rp_free.py;v522_woit_beta1_gso_gauge.py;v524_woit_beta2_os_quotient.py;v526_seam_thermal_kms_nariai_bridge.py;v527_seam_clock_silver_spectrum.py;v529_seam_interacting_toy_fk.py,640c9b493f48,2026-07-23
tfpt_research_contracts,section,Certifiability and recommended order,4329,4447,v183_koide_f_corner_transfer.py;v184_etaB_anchored_boltzmann.py;v185_axion_relic_solver.py;v187_ftransfer_laws.py;v213_ftransfer_functor.py;v303_ftransfer_dynamics.py;v425_dyn_transfer_universal.py,0e935206f060,2026-06-25
origin_theory,front,(front matter),1,84,,1806669dfa1e,2026-06-24
origin_theory,section,"The whole integer skeleton from one pair $(\gcar,\Nfam)=(5,3)$",85,520,v189_riemann_roch_carrier.py;v197_rr_carrier_clifford_d5.py;v216_marks_gauss_bonnet.py;v219_icosahedral_mckay.py;v222_cm_norm_duality.py;v223_coxeter_totative_clock.py;v228_rr_index_gate.py;v232_e8_kleinian_seam.py;v233_cp_triality_phase.py;v236_brieskorn_capstone.py;v299_hypergraph_0d_autonomous.py;v312_hypergraph_substrate.py;v313_golden_atoms_spectral.py;v314_rate_translation.py;v315_coxeter_coupling.py;v316_galois_readout.py;v317_galois_family.py;v318_arithmetic_capstone.py;v319_translation_clock.py;v320_galois_cp_relation.py;v322_cp_lock_sharpened.py;v324_hypergraph_fiber.py;v327_hypergraph_rewrite.py;v342_em_ward_heatkernel.py;v395_hypergraph_coupled.py;v396_phi0_icosahedral.py;v408_phi0_puncture_heatkernel.py;v416_atom_trichotomy.py;v418_cyclotomic_norm_triple.py;v419_seam_galois_carrier.py;v422_galois_net_bridge.py;v429_axion_pentagon_phi.py;v483_pillowcase_exact_traces.py;v484_seam_contact_unit.py;v485_contact_diagonal_closed.py;v486_transfer_full_rule.py;v487_transfer_clock_rungs.py;v491_p2_partition_corollary.py;v499_p2_weights_deligne_bg.py;v51_boundary_half_step.py;v53_compiler_core.py,dfe00c3ca3b0,2026-07-23
origin_theory,section,The ``$8$'' is triply forced: geometry $=$ lattice $=$ gravity,521,628,v101_horizon_anchor.py;v102_seam_orientation.py;v526_seam_thermal_kms_nariai_bridge.py;v54_seam_horizon_keystones.py,5d4220f72d42,2026-07-23
origin_theory,section,A cyclic element \emph{inside} the hull: the order-$30$ Coxeter rotation,629,655,v55_coxeter_cycle.py,c0f94313a091,2026-06-12
origin_theory,section,The unique attractor: a gapped transport selects ONE fixed point,656,952,v221_seam_qecc.py;v343_four_routes_analysis.py;v344_detk_synthesis.py;v345_hypergraph_homotopy.py;v346_seam_geometric_bridge.py;v347_seam_closure_modes.py;v348_seam_rigidity_route.py;v349_raw_seam_golden_test.py;v350_bootstrap_inputs_correction.py;v351_continuum_realisation_sharpened.py;v352_framework_irreducible.py;v383_dynamics_universal.py;v387_corrections_gap.py;v388_corrections_budget.py;v390_prime2_facet.py;v393_corrections_numeric.py;v394_coxeter_atoms.py;v403_facet_compositum.py;v404_e8_char_cm_duality.py;v405_seam_equiv_omega.py;v406_pmns_phase_origin.py;v407_dn_pairings_omega.py;v479_kronheimer_quiver_bridge.py;v56_unique_attractor.py,33ed86187ee7,2026-07-22
origin_theory,section,"One $\ainv$ for electromagnetism, the cosmic horizon and $\Lambda$",953,994,v3_em_alpha.py;v55_coxeter_cycle.py;v60_lambda_metrology_branch.py;v68_seeley_dewitt_residual.py,915ef1e6f23a,2026-06-12
origin_theory,section,Interpretation \mC: the self-reproducing cosmic cycle,995,1056,v60_lambda_metrology_branch.py,67d0212e3e3d,2026-06-12
origin_theory,section,Falsifiers,1057,1121,v307_data_watchdog.py;v321_killtest_board.py;v465_seed_crosssector_joint.py;v60_lambda_metrology_branch.py;v62_data_scorecard.py,be1078773bd0,2026-07-01
origin_theory,section,The seam and the horizon: the precise statement,1122,1410,v150_replica_eh_model.py;v151_bfk_split.py;v152_norm_is_anchor.py;v36_spectral_action_g2.py;v471_seam_horizon_replica.py;v57_horizon_crosslinks.py;v58_seam_horizon_chain.py;v59_area_law_evidence.py;v61_cft_bridge.py;v67_area_law_coefficient.py;v68_seeley_dewitt_residual.py;v73_k_c3_half.py;v75_upoint_to_vgeo.py;v77_e8_conformal_net.py;v78_vgeo_floor.py;v90_conical_defect_chain.py,8e2d8c77681c,2026-07-02
origin_theory,section,"Consequences, and the whole story \mC",1411,1459,,d4c934798cd6,2026-06-23
origin_theory,section,A closure program (next phase) \mO,1460,1587,v15_bootstrap_classification.py;v340_As_reconcile.py;v59_area_law_evidence.py;v63_seam_engineering_index.py;v64_causal_boundary_nogo.py;v65_falsification_layer.py;v69_d4_q_geometry.py;v6_bootstrap.py;v86_nstar_reheating.py,a25346c2cec8,2026-07-02
origin_theory,section,Honest status,1588,1884,v105_residual_inventory.py;v110_calderon_sheet.py;v111_quadratic_transport.py;v112_selfcounting_channel.py;v113_quasifree_kernel.py;v123_inventory_update.py;v167_inventory_post_closure.py;v258_dirac_covariance_induction.py;v259_modular_cutoff_kappa.py;v260_k3_kummer_unification.py;v261_modular_spectral_closure.py;v323_bw_geometric_modular.py;v325_pillowcase_keystone.py;v326_ftransfer_suite.py;v329_os_gap_reduction.py;v330_qgamb_admissible_measure.py;v331_necessity_of_H.py;v332_qgamb_metric_sector.py;v333_cm_selection.py;v334_conformal_resolution.py;v335_seam_equiv_unify.py;v336_continuum_limit.py;v503_qgeo_emergence_light.py;v506_seam_clock_rigidity.py;v507_seam_bit_origin.py;v510_seam_bit_freedom.py;v53_compiler_core.py;v54_seam_horizon_keystones.py;v55_coxeter_cycle.py;v56_unique_attractor.py;v57_horizon_crosslinks.py,984d89a19610,2026-07-23
origin_theory,section,Appendix: computational verification,1885,1906,v53_compiler_core.py;v54_seam_horizon_keystones.py;v55_coxeter_cycle.py;v56_unique_attractor.py,273bbb10f788,2026-06-25
tfpt_safeguards,front,(front matter),1,73,,7c6a50da61ec,2026-06-25
tfpt_safeguards,section,"The risk, and the shape of the answer",74,86,,d749f99f5758,2026-06-25
tfpt_safeguards,section,Layer 1 --- the status calculus (no \texttt{[C]} dressed as \texttt{[E]}),87,98,,df53469dca69,2026-06-25
tfpt_safeguards,section,"Layer 2 --- no free pattern, and the reverse audit",99,119,v100_numerology_null_mc.py;v305_witness_independence.py,decaff1d0dfe,2026-06-27
tfpt_safeguards,section,Layer 3 --- the over-determination map (multiply vs.\ compress),120,198,v427_overdet_witness_map.py;v428_overdet_reclass.py;v432_overdet_floor.py;v436_overdet_floor2.py,df7b654d61cf,2026-07-03
tfpt_safeguards,section,Layer 4 --- the firewall and the No-Unit theorem,199,217,v153_no_unit_theorem.py;v187_ftransfer_laws.py;v188_frontier_wording_guard.py;v213_ftransfer_functor.py;v384_residual_certification.py;v425_dyn_transfer_universal.py,491326327cb7,2026-06-25
tfpt_safeguards,section,"Layer 5 --- frozen predictions, the null model, and the $\alpha$ uniqueness scan",218,254,v100_numerology_null_mc.py;v307_data_watchdog.py;v321_killtest_board.py;v375_observatory_registry.py;v84_frozen_registry.py,d9e049cae45b,2026-06-25
tfpt_safeguards,section,Layer 6 --- two independent reproduction paths,255,269,,73e871b89d00,2026-07-23
tfpt_safeguards,section,Layer 7 --- the red team,270,279,,0a2585467b1c,2026-06-25
tfpt_safeguards,section,What would still falsify TFPT,280,292,v424_seam_lto_rp_reduction.py;v426_seam_lto_rp_kms.py;v469_seam_crossedproduct_route.py,f3470de65947,2026-07-02
tfpt_safeguards,section,Summary --- the layered defense,293,313,,5e1d4ffe1f64,2026-06-28
